GAME_ID,GAME_DT,PARK_ID
PIT201308010,20130801,PIT08
PIT201308020,20130802,PIT08
PIT201308030,20130803,PIT08
PIT201308040,20130804,PIT08
PIT201308060,20130806,PIT08
PIT201308070,20130807,PIT08
PIT201308080,20130808,PIT08
PIT201308160,20130816,PIT08
PIT201308170,20130817,PIT08
PIT201308180,20130818,PIT08
PIT201308270,20130827,PIT08
PIT201308280,20130828,PIT08
PIT201308290,20130829,PIT08
PIT201308300,20130830,PIT08
PIT201308310,20130831,PIT08
PIT201309010,20130901,PIT08
PIT201309120,20130912,PIT08
PIT201309130,20130913,PIT08
PIT201309140,20130914,PIT08
PIT201309150,20130915,PIT08
PIT201309160,20130916,PIT08
PIT201309170,20130917,PIT08
PIT201309180,20130918,PIT08
PIT201309190,20130919,PIT08
PIT201309200,20130920,PIT08
PIT201309210,20130921,PIT08
PIT201309220,20130922,PIT08
PIT201310010,20131001,PIT08
PIT201310060,20131006,PIT08
PIT201310070,20131007,PIT08
SDN201004120,100412,SAN02
SDN201004140,100414,SAN02
SDN201004150,100415,SAN02
SDN201004160,100416,SAN02
SDN201004170,100417,SAN02
SDN201004180,100418,SAN02
SDN201004190,100419,SAN02
SDN201004200,100420,SAN02
SDN201004210,100421,SAN02
SDN201004290,100429,SAN02
SDN201004300,100430,SAN02
SDN201005010,100501,SAN02
SDN201005020,100502,SAN02
SDN201005030,100503,SAN02
SDN201005040,100504,SAN02
SDN201005050,100505,SAN02
SDN201005140,100514,SAN02
SDN201005150,100515,SAN02
SDN201005160,100516,SAN02
SDN201005170,100517,SAN02
SDN201005180,100518,SAN02
SDN201005250,100525,SAN02
SDN201005260,100526,SAN02
SDN201005270,100527,SAN02
SDN201005280,100528,SAN02
SDN201005290,100529,SAN02
SDN201005300,100530,SAN02
SDN201005310,100531,SAN02
SDN201006010,100601,SAN02
SDN201006020,100602,SAN02
SDN201006110,100611,SAN02
SDN201006120,100612,SAN02
SDN201006130,100613,SAN02
SDN201006140,100614,SAN02
SDN201006150,100615,SAN02
SDN201006160,100616,SAN02
SDN201006180,100618,SAN02
SDN201006190,100619,SAN02
SDN201006200,100620,SAN02
SDN201006280,100628,SAN02
SDN201006290,100629,SAN02
SDN201006300,100630,SAN02
SDN201007010,100701,SAN02
SDN201007020,100702,SAN02
SDN201007030,100703,SAN02
SDN201007040,100704,SAN02
SDN201007160,100716,SAN02
SDN201007170,100717,SAN02
SDN201007180,100718,SAN02
SDN201007270,100727,SAN02
SDN201007280,100728,SAN02
SDN201007290,100729,SAN02
SDN201007300,100730,SAN02
SDN201007310,100731,SAN02
SDN201008010,100801,SAN02
SDN201008100,100810,SAN02
SDN201008110,100811,SAN02
SDN201008120,100812,SAN02
SDN201008240,100824,SAN02
SDN201008250,100825,SAN02
SDN201008260,100826,SAN02
SDN201008270,100827,SAN02
SDN201008280,100828,SAN02
SDN201008290,100829,SAN02
SDN201009030,100903,SAN02
SDN201009040,100904,SAN02
SDN201009050,100905,SAN02
SDN201009060,100906,SAN02
SDN201009070,100907,SAN02
SDN201009080,100908,SAN02
SDN201009090,100909,SAN02
SDN201009100,100910,SAN02
SDN201009110,100911,SAN02
SDN201009120,100912,SAN02
SDN201009240,100924,SAN02
SDN201009250,100925,SAN02
SDN201009260,100926,SAN02
SDN201009270,100927,SAN02
SDN201009280,100928,SAN02
SDN201009290,100929,SAN02
SDN201009300,100930,SAN02
SDN201104050,20110405,SAN02
SDN201104060,20110406,SAN02
SDN201104080,20110408,SAN02
SDN201104090,20110409,SAN02
SDN201104100,20110410,SAN02
SDN201104110,20110411,SAN02
SDN201104120,20110412,SAN02
SDN201104130,20110413,SAN02
SDN201104210,20110421,SAN02
SDN201104220,20110422,SAN02
SDN201104230,20110423,SAN02
SDN201104240,20110424,SAN02
SDN201104250,20110425,SAN02
SDN201104260,20110426,SAN02
SDN201104270,20110427,SAN02
SDN201105020,20110502,SAN02
SDN201105030,20110503,SAN02
SDN201105040,20110504,SAN02
SDN201105060,20110506,SAN02
SDN201105070,20110507,SAN02
SDN201105080,20110508,SAN02
SDN201105180,20110518,SAN02
SDN201105190,20110519,SAN02
SDN201105200,20110520,SAN02
SDN201105210,20110521,SAN02
SDN201105220,20110522,SAN02
SDN201105230,20110523,SAN02
SDN201105240,20110524,SAN02
SDN201105250,20110525,SAN02
SDN201106020,20110602,SAN02
SDN201106030,20110603,SAN02
SDN201106040,20110604,SAN02
SDN201106050,20110605,SAN02
SDN201106060,20110606,SAN02
SDN201106070,20110607,SAN02
SDN201106080,20110608,SAN02
SDN201106090,20110609,SAN02
SDN201106100,20110610,SAN02
SDN201106110,20110611,SAN02
SDN201106120,20110612,SAN02
SDN201106240,20110624,SAN02
SDN201106250,20110625,SAN02
SDN201106260,20110626,SAN02
SDN201106270,20110627,SAN02
SDN201106280,20110628,SAN02
SDN201106290,20110629,SAN02
SDN201107140,20110714,SAN02
SDN201107150,20110715,SAN02
SDN201107160,20110716,SAN02
SDN201107170,20110717,SAN02
SDN201107260,20110726,SAN02
SDN201107270,20110727,SAN02
SDN201107280,20110728,SAN02
SDN201107290,20110729,SAN02
SDN201107300,20110730,SAN02
SDN201107310,20110731,SAN02
SDN201108010,20110801,SAN02
SDN201108020,20110802,SAN02
SDN201108030,20110803,SAN02
SDN201108150,20110815,SAN02
SDN201108160,20110816,SAN02
SDN201108170,20110817,SAN02
SDN201108180,20110818,SAN02
SDN201108190,20110819,SAN02
SDN201108200,20110820,SAN02
SDN201108210,20110821,SAN02
SDN201109020,20110902,SAN02
SDN201109030,20110903,SAN02
SDN201109040,20110904,SAN02
SDN201109050,20110905,SAN02
SDN201109060,20110906,SAN02
SDN201109070,20110907,SAN02
SDN201109160,20110916,SAN02
SDN201109170,20110917,SAN02
SDN201109180,20110918,SAN02
SDN201109230,20110923,SAN02
SDN201109240,20110924,SAN02
SDN201109250,20110925,SAN02
SDN201109260,20110926,SAN02
SDN201109270,20110927,SAN02
SDN201109280,20110928,SAN02
SDN201204050,120405,SAN02
SDN201204060,120406,SAN02
SDN201204070,120407,SAN02
SDN201204080,120408,SAN02
SDN201204100,120410,SAN02
SDN201204110,120411,SAN02
SDN201204120,120412,SAN02
SDN201204190,120419,SAN02
SDN201204200,120420,SAN02
SDN201204210,120421,SAN02
SDN201204220,120422,SAN02
SDN201204240,120424,SAN02
SDN201204250,120425,SAN02
SDN201204260,120426,SAN02
SDN201204300,120430,SAN02
SDN201205010,120501,SAN02
SDN201205020,120502,SAN02
SDN201205040,120504,SAN02
SDN201205050,120505,SAN02
SDN201205060,120506,SAN02
SDN201205070,120507,SAN02
SDN201205080,120508,SAN02
SDN201205090,120509,SAN02
SDN201205160,120516,SAN02
SDN201205170,120517,SAN02
SDN201205180,120518,SAN02
SDN201205190,120519,SAN02
SDN201205200,120520,SAN02
SDN201206010,120601,SAN02
SDN201206020,120602,SAN02
SDN201206030,120603,SAN02
SDN201206050,120605,SAN02
SDN201206060,120606,SAN02
SDN201206070,120607,SAN02
SDN201206180,120618,SAN02
SDN201206190,120619,SAN02
SDN201206200,120620,SAN02
SDN201206220,120622,SAN02
SDN201206230,120623,SAN02
SDN201206240,120624,SAN02
SDN201207050,120705,SAN02
SDN201207060,120706,SAN02
SDN201207070,120707,SAN02
SDN201207080,120708,SAN02
SDN201207160,120716,SAN02
SDN201207170,120717,SAN02
SDN201207180,120718,SAN02
SDN201207190,120719,SAN02
SDN201207200,120720,SAN02
SDN201207210,120721,SAN02
SDN201207220,120722,SAN02
SDN201208030,120803,SAN02
SDN201208040,120804,SAN02
SDN201208050,120805,SAN02
SDN201208060,120806,SAN02
SDN201208070,120807,SAN02
SDN201208080,120808,SAN02
SDN201208170,120817,SAN02
SDN201208180,120818,SAN02
SDN201208190,120819,SAN02
SDN201208200,120820,SAN02
SDN201208210,120821,SAN02
SDN201208220,120822,SAN02
SDN201208270,120827,SAN02
SDN201208280,120828,SAN02
SDN201208290,120829,SAN02
SDN201209070,120907,SAN02
SDN201209080,120908,SAN02
SDN201209090,120909,SAN02
SDN201209100,120910,SAN02
SDN201209110,120911,SAN02
SDN201209120,120912,SAN02
SDN201209140,120914,SAN02
SDN201209150,120915,SAN02
SDN201209160,120916,SAN02
SDN201209250,120925,SAN02
SDN201209260,120926,SAN02
SDN201209270,120927,SAN02
SDN201209280,120928,SAN02
SDN201209290,120929,SAN02
SDN201209300,120930,SAN02
SDN201304090,20130409,SAN02
SDN201304100,20130410,SAN02
SDN201304110,20130411,SAN02
SDN201304120,20130412,SAN02
SDN201304130,20130413,SAN02
SDN201304140,20130414,SAN02
SDN201304220,20130422,SAN02
SDN201304230,20130423,SAN02
SDN201304240,20130424,SAN02
SDN201304260,20130426,SAN02
SDN201304270,20130427,SAN02
SDN201304280,20130428,SAN02
SDN201305030,20130503,SAN02
SDN201305040,20130504,SAN02
SDN201305050,20130505,SAN02
SDN201305060,20130506,SAN02
SDN201305070,20130507,SAN02
SDN201305080,20130508,SAN02
SDN201305160,20130516,SAN02
SDN201305170,20130517,SAN02
SDN201305180,20130518,SAN02
SDN201305190,20130519,SAN02
SDN201305200,20130520,SAN02
SDN201305210,20130521,SAN02
SDN201305220,20130522,SAN02
SDN201305290,20130529,SAN02
SDN201305300,20130530,SAN02
SDN201305310,20130531,SAN02
SDN201306010,20130601,SAN02
SDN201306020,20130602,SAN02
SDN201306100,20130610,SAN02
SDN201306110,20130611,SAN02
SDN201306120,20130612,SAN02
SDN201306140,20130614,SAN02
SDN201306150,20130615,SAN02
SDN201306160,20130616,SAN02
SDN201306200,20130620,SAN02
SDN201306210,20130621,SAN02
SDN201306220,20130622,SAN02
SDN201306230,20130623,SAN02
SDN201306240,20130624,SAN02
SDN201306250,20130625,SAN02
SDN201306260,20130626,SAN02
SDN201307080,20130708,SAN02
SDN201307090,20130709,SAN02
SDN201307100,20130710,SAN02
SDN201307110,20130711,SAN02
SDN201307120,20130712,SAN02
SDN201307130,20130713,SAN02
SDN201307140,20130714,SAN02
SDN201307290,20130729,SAN02
SDN201307300,20130730,SAN02
SDN201307310,20130731,SAN02
SDN201308020,20130802,SAN02
SDN201308030,20130803,SAN02
SDN201308040,20130804,SAN02
SDN201308060,20130806,SAN02
SDN201308070,20130807,SAN02
SDN201308150,20130815,SAN02
SDN201308160,20130816,SAN02
SDN201308170,20130817,SAN02
SDN201308180,20130818,SAN02
SDN201308190,20130819,SAN02
SDN201308200,20130820,SAN02
SDN201308210,20130821,SAN02
SDN201308230,20130823,SAN02
SDN201308240,20130824,SAN02
SDN201308250,20130825,SAN02
SDN201309020,20130902,SAN02
SDN201309030,20130903,SAN02
SDN201309040,20130904,SAN02
SDN201309060,20130906,SAN02
SDN201309070,20130907,SAN02
SDN201309080,20130908,SAN02
SDN201309200,20130920,SAN02
SDN201309210,20130921,SAN02
SDN201309220,20130922,SAN02
SDN201309230,20130923,SAN02
SDN201309240,20130924,SAN02
SDN201309250,20130925,SAN02
SDN201309260,20130926,SAN02
SEA201004120,100412,SEA03
SEA201004130,100413,SEA03
SEA201004140,100414,SEA03
SEA201004160,100416,SEA03
SEA201004170,100417,SEA03
SEA201004180,100418,SEA03
SEA201004190,100419,SEA03
SEA201004200,100420,SEA03
SEA201004210,100421,SEA03
SEA201004300,100430,SEA03
SEA201005010,100501,SEA03
SEA201005020,100502,SEA03
SEA201005040,100504,SEA03
SEA201005050,100505,SEA03
SEA201005060,100506,SEA03
SEA201005070,100507,SEA03
SEA201005080,100508,SEA03
SEA201005090,100509,SEA03
SEA201005190,100519,SEA03
SEA201005200,100520,SEA03
SEA201005210,100521,SEA03
SEA201005220,100522,SEA03
SEA201005230,100523,SEA03
SEA201005250,100525,SEA03
SEA201005260,100526,SEA03
SEA201005310,100531,SEA03
SEA201006010,100601,SEA03
SEA201006020,100602,SEA03
SEA201006030,100603,SEA03
SEA201006040,100604,SEA03
SEA201006050,100605,SEA03
SEA201006060,100606,SEA03
SEA201006180,100618,SEA03
SEA201006190,100619,SEA03
SEA201006200,100620,SEA03
SEA201006220,100622,SEA03
SEA201006230,100623,SEA03
SEA201006240,100624,SEA03
SEA201007050,100705,SEA03
SEA201007060,100706,SEA03
SEA201007070,100707,SEA03
SEA201007080,100708,SEA03
SEA201007090,100709,SEA03
SEA201007100,100710,SEA03
SEA201007110,100711,SEA03
SEA201007190,100719,SEA03
SEA201007200,100720,SEA03
SEA201007210,100721,SEA03
SEA201007220,100722,SEA03
SEA201007230,100723,SEA03
SEA201007240,100724,SEA03
SEA201007250,100725,SEA03
SEA201008030,100803,SEA03
SEA201008040,100804,SEA03
SEA201008050,100805,SEA03
SEA201008060,100806,SEA03
SEA201008070,100807,SEA03
SEA201008080,100808,SEA03
SEA201008090,100809,SEA03
SEA201008100,100810,SEA03
SEA201008110,100811,SEA03
SEA201008270,100827,SEA03
SEA201008280,100828,SEA03
SEA201008290,100829,SEA03
SEA201008300,100830,SEA03
SEA201008310,100831,SEA03
SEA201009010,100901,SEA03
SEA201009020,100902,SEA03
SEA201009030,100903,SEA03
SEA201009040,100904,SEA03
SEA201009050,100905,SEA03
SEA201009130,100913,SEA03
SEA201009140,100914,SEA03
SEA201009150,100915,SEA03
SEA201009170,100917,SEA03
SEA201009180,100918,SEA03
SEA201009190,100919,SEA03
SEA201009300,100930,SEA03
SEA201010010,101001,SEA03
SEA201010020,101002,SEA03
SEA201010030,101003,SEA03
SEA201104080,20110408,SEA03
SEA201104090,20110409,SEA03
SEA201104100,20110410,SEA03
SEA201104110,20110411,SEA03
SEA201104120,20110412,SEA03
SEA201104130,20110413,SEA03
SEA201104180,20110418,SEA03
SEA201104190,20110419,SEA03
SEA201104200,20110420,SEA03
SEA201104210,20110421,SEA03
SEA201104220,20110422,SEA03
SEA201104230,20110423,SEA03
SEA201104240,20110424,SEA03
SEA201105030,20110503,SEA03
SEA201105040,20110504,SEA03
SEA201105050,20110505,SEA03
SEA201105060,20110506,SEA03
SEA201105070,20110507,SEA03
SEA201105080,20110508,SEA03
SEA201105160,20110516,SEA03
SEA201105170,20110517,SEA03
SEA201105180,20110518,SEA03
SEA201105190,20110519,SEA03
SEA201105270,20110527,SEA03
SEA201105280,20110528,SEA03
SEA201105290,20110529,SEA03
SEA201105300,20110530,SEA03
SEA201105310,20110531,SEA03
SEA201106010,20110601,SEA03
SEA201106020,20110602,SEA03
SEA201106030,20110603,SEA03
SEA201106040,20110604,SEA03
SEA201106050,20110605,SEA03
SEA201106130,20110613,SEA03
SEA201106140,20110614,SEA03
SEA201106150,20110615,SEA03
SEA201106170,20110617,SEA03
SEA201106180,20110618,SEA03
SEA201106190,20110619,SEA03
SEA201106270,20110627,SEA03
SEA201106280,20110628,SEA03
SEA201106290,20110629,SEA03
SEA201107010,20110701,SEA03
SEA201107020,20110702,SEA03
SEA201107030,20110703,SEA03
SEA201107140,20110714,SEA03
SEA201107150,20110715,SEA03
SEA201107160,20110716,SEA03
SEA201107170,20110717,SEA03
SEA201107290,20110729,SEA03
SEA201107300,20110730,SEA03
SEA201107310,20110731,SEA03
SEA201108010,20110801,SEA03
SEA201108020,20110802,SEA03
SEA201108030,20110803,SEA03
SEA201108120,20110812,SEA03
SEA201108130,20110813,SEA03
SEA201108140,20110814,SEA03
SEA201108150,20110815,SEA03
SEA201108160,20110816,SEA03
SEA201108170,20110817,SEA03
SEA201108260,20110826,SEA03
SEA201108270,20110827,SEA03
SEA201108280,20110828,SEA03
SEA201108290,20110829,SEA03
SEA201108300,20110830,SEA03
SEA201108310,20110831,SEA03
SEA201109010,20110901,SEA03
SEA201109080,20110908,SEA03
SEA201109090,20110909,SEA03
SEA201109100,20110910,SEA03
SEA201109110,20110911,SEA03
SEA201109120,20110912,SEA03
SEA201109130,20110913,SEA03
SEA201109140,20110914,SEA03
SEA201109160,20110916,SEA03
SEA201109170,20110917,SEA03
SEA201109180,20110918,SEA03
SEA201109260,20110926,SEA03
SEA201109270,20110927,SEA03
SEA201109280,20110928,SEA03
SEA201204130,120413,SEA03
SEA201204140,120414,SEA03
SEA201204150,120415,SEA03
SEA201204170,120417,SEA03
SEA201204180,120418,SEA03
SEA201204190,120419,SEA03
SEA201204200,120420,SEA03
SEA201204210,120421,SEA03
SEA201204220,120422,SEA03
SEA201205040,120504,SEA03
SEA201205050,120505,SEA03
SEA201205060,120506,SEA03
SEA201205070,120507,SEA03
SEA201205080,120508,SEA03
SEA201205090,120509,SEA03
SEA201205210,120521,SEA03
SEA201205220,120522,SEA03
SEA201205230,120523,SEA03
SEA201205240,120524,SEA03
SEA201205250,120525,SEA03
SEA201205260,120526,SEA03
SEA201205270,120527,SEA03
SEA201206080,120608,SEA03
SEA201206090,120609,SEA03
SEA201206100,120610,SEA03
SEA201206120,120612,SEA03
SEA201206130,120613,SEA03
SEA201206140,120614,SEA03
SEA201206150,120615,SEA03
SEA201206160,120616,SEA03
SEA201206170,120617,SEA03
SEA201206250,120625,SEA03
SEA201206260,120626,SEA03
SEA201206270,120627,SEA03
SEA201206280,120628,SEA03
SEA201206290,120629,SEA03
SEA201206300,120630,SEA03
SEA201207010,120701,SEA03
SEA201207020,120702,SEA03
SEA201207030,120703,SEA03
SEA201207040,120704,SEA03
SEA201207130,120713,SEA03
SEA201207140,120714,SEA03
SEA201207150,120715,SEA03
SEA201207230,120723,SEA03
SEA201207240,120724,SEA03
SEA201207250,120725,SEA03
SEA201207260,120726,SEA03
SEA201207270,120727,SEA03
SEA201207280,120728,SEA03
SEA201207290,120729,SEA03
SEA201207300,120730,SEA03
SEA201207310,120731,SEA03
SEA201208010,120801,SEA03
SEA201208130,120813,SEA03
SEA201208140,120814,SEA03
SEA201208150,120815,SEA03
SEA201208170,120817,SEA03
SEA201208180,120818,SEA03
SEA201208190,120819,SEA03
SEA201208200,120820,SEA03
SEA201208210,120821,SEA03
SEA201208220,120822,SEA03
SEA201208310,120831,SEA03
SEA201209010,120901,SEA03
SEA201209020,120902,SEA03
SEA201209030,120903,SEA03
SEA201209040,120904,SEA03
SEA201209050,120905,SEA03
SEA201209070,120907,SEA03
SEA201209080,120908,SEA03
SEA201209090,120909,SEA03
SEA201209170,120917,SEA03
SEA201209180,120918,SEA03
SEA201209190,120919,SEA03
SEA201209210,120921,SEA03
SEA201209220,120922,SEA03
SEA201209230,120923,SEA03
SEA201210010,121001,SEA03
SEA201210020,121002,SEA03
SEA201210030,121003,SEA03
SEA201304080,20130408,SEA03
SEA201304090,20130409,SEA03
SEA201304100,20130410,SEA03
SEA201304110,20130411,SEA03
SEA201304120,20130412,SEA03
SEA201304130,20130413,SEA03
SEA201304140,20130414,SEA03
SEA201304160,20130416,SEA03
SEA201304170,20130417,SEA03
SEA201304180,20130418,SEA03
SEA201304250,20130425,SEA03
SEA201304260,20130426,SEA03
SEA201304270,20130427,SEA03
SEA201304280,20130428,SEA03
SEA201304290,20130429,SEA03
SEA201304300,20130430,SEA03
SEA201305010,20130501,SEA03
SEA201305100,20130510,SEA03
SEA201305110,20130511,SEA03
SEA201305120,20130512,SEA03
SEA201305240,20130524,SEA03
SEA201305250,20130525,SEA03
SEA201305260,20130526,SEA03
SEA201305270,20130527,SEA03
SEA201305280,20130528,SEA03
SEA201306030,20130603,SEA03
SEA201306040,20130604,SEA03
SEA201306050,20130605,SEA03
SEA201306060,20130606,SEA03
SEA201306070,20130607,SEA03
SEA201306080,20130608,SEA03
SEA201306090,20130609,SEA03
SEA201306100,20130610,SEA03
SEA201306110,20130611,SEA03
SEA201306120,20130612,SEA03
SEA201306210,20130621,SEA03
SEA201306220,20130622,SEA03
SEA201306230,20130623,SEA03
SEA201306250,20130625,SEA03
SEA201306260,20130626,SEA03
SEA201306280,20130628,SEA03
SEA201306290,20130629,SEA03
SEA201306300,20130630,SEA03
SEA201307080,20130708,SEA03
SEA201307090,20130709,SEA03
SEA201307100,20130710,SEA03
SEA201307110,20130711,SEA03
SEA201307120,20130712,SEA03
SEA201307130,20130713,SEA03
SEA201307140,20130714,SEA03
SEA201307220,20130722,SEA03
SEA201307230,20130723,SEA03
SEA201307240,20130724,SEA03
SEA201307250,20130725,SEA03
SEA201307260,20130726,SEA03
SEA201307270,20130727,SEA03
SEA201307280,20130728,SEA03
SEA201308050,20130805,SEA03
SEA201308060,20130806,SEA03
SEA201308070,20130807,SEA03
SEA201308090,20130809,SEA03
SEA201308100,20130810,SEA03
SEA201308110,20130811,SEA03
SEA201308230,20130823,SEA03
SEA201308240,20130824,SEA03
SEA201308250,20130825,SEA03
SEA201308260,20130826,SEA03
SEA201308270,20130827,SEA03
SEA201308280,20130828,SEA03
SEA201309060,20130906,SEA03
SEA201309070,20130907,SEA03
SEA201309080,20130908,SEA03
SEA201309090,20130909,SEA03
SEA201309100,20130910,SEA03
SEA201309110,20130911,SEA03
SEA201309230,20130923,SEA03
SEA201309240,20130924,SEA03
SEA201309250,20130925,SEA03
SEA201309270,20130927,SEA03
SEA201309280,20130928,SEA03
SEA201309290,20130929,SEA03
SFN201004090,100409,SFO03
SFN201004100,100410,SFO03
SFN201004110,100411,SFO03
SFN201004120,100412,SFO03
SFN201004130,100413,SFO03
SFN201004140,100414,SFO03
SFN201004230,100423,SFO03
SFN201004240,100424,SFO03
SFN201004250,100425,SFO03
SFN201004260,100426,SFO03
SFN201004270,100427,SFO03
SFN201004280,100428,SFO03
SFN201004300,100430,SFO03
SFN201005010,100501,SFO03
SFN201005020,100502,SFO03
SFN201005110,100511,SFO03
SFN201005120,100512,SFO03
SFN201005130,100513,SFO03
SFN201005140,100514,SFO03
SFN201005150,100515,SFO03
SFN201005160,100516,SFO03
SFN201005250,100525,SFO03
SFN201005260,100526,SFO03
SFN201005270,100527,SFO03
SFN201005280,100528,SFO03
SFN201005290,100529,SFO03
SFN201005300,100530,SFO03
SFN201005310,100531,SFO03
SFN201006010,100601,SFO03
SFN201006020,100602,SFO03
SFN201006110,100611,SFO03
SFN201006120,100612,SFO03
SFN201006130,100613,SFO03
SFN201006140,100614,SFO03
SFN201006150,100615,SFO03
SFN201006160,100616,SFO03
SFN201006250,100625,SFO03
SFN201006260,100626,SFO03
SFN201006270,100627,SFO03
SFN201006280,100628,SFO03
SFN201006290,100629,SFO03
SFN201006300,100630,SFO03
SFN201007150,100715,SFO03
SFN201007160,100716,SFO03
SFN201007170,100717,SFO03
SFN201007180,100718,SFO03
SFN201007260,100726,SFO03
SFN201007270,100727,SFO03
SFN201007280,100728,SFO03
SFN201007290,100729,SFO03
SFN201007300,100730,SFO03
SFN201007310,100731,SFO03
SFN201008010,100801,SFO03
SFN201008090,100809,SFO03
SFN201008100,100810,SFO03
SFN201008110,100811,SFO03
SFN201008120,100812,SFO03
SFN201008130,100813,SFO03
SFN201008140,100814,SFO03
SFN201008150,100815,SFO03
SFN201008230,100823,SFO03
SFN201008240,100824,SFO03
SFN201008250,100825,SFO03
SFN201008270,100827,SFO03
SFN201008280,100828,SFO03
SFN201008290,100829,SFO03
SFN201008300,100830,SFO03
SFN201008310,100831,SFO03
SFN201009010,100901,SFO03
SFN201009140,100914,SFO03
SFN201009150,100915,SFO03
SFN201009160,100916,SFO03
SFN201009170,100917,SFO03
SFN201009180,100918,SFO03
SFN201009190,100919,SFO03
SFN201009280,100928,SFO03
SFN201009290,100929,SFO03
SFN201009300,100930,SFO03
SFN201010010,101001,SFO03
SFN201010020,101002,SFO03
SFN201010030,101003,SFO03
SFN201010070,101007,SFO03
SFN201010080,101008,SFO03
SFN201010190,101019,SFO03
SFN201010200,101020,SFO03
SFN201010210,101021,SFO03
SFN201010270,101027,SFO03
SFN201010280,101028,SFO03
SFN201104080,20110408,SFO03
SFN201104090,20110409,SFO03
SFN201104100,20110410,SFO03
SFN201104110,20110411,SFO03
SFN201104120,20110412,SFO03
SFN201104130,20110413,SFO03
SFN201104220,20110422,SFO03
SFN201104230,20110423,SFO03
SFN201104240,20110424,SFO03
SFN201105060,20110506,SFO03
SFN201105070,20110507,SFO03
SFN201105080,20110508,SFO03
SFN201105100,20110510,SFO03
SFN201105110,20110511,SFO03
SFN201105120,20110512,SFO03
SFN201105200,20110520,SFO03
SFN201105210,20110521,SFO03
SFN201105220,20110522,SFO03
SFN201105240,20110524,SFO03
SFN201105250,20110525,SFO03
SFN201105260,20110526,SFO03
SFN201106030,20110603,SFO03
SFN201106040,20110604,SFO03
SFN201106050,20110605,SFO03
SFN201106060,20110606,SFO03
SFN201106070,20110607,SFO03
SFN201106080,20110608,SFO03
SFN201106090,20110609,SFO03
SFN201106100,20110610,SFO03
SFN201106110,20110611,SFO03
SFN201106120,20110612,SFO03
SFN201106210,20110621,SFO03
SFN201106220,20110622,SFO03
SFN201106230,20110623,SFO03
SFN201106240,20110624,SFO03
SFN201106250,20110625,SFO03
SFN201106260,20110626,SFO03
SFN201107040,20110704,SFO03
SFN201107050,20110705,SFO03
SFN201107060,20110706,SFO03
SFN201107070,20110707,SFO03
SFN201107080,20110708,SFO03
SFN201107090,20110709,SFO03
SFN201107100,20110710,SFO03
SFN201107180,20110718,SFO03
SFN201107190,20110719,SFO03
SFN201107200,20110720,SFO03
SFN201107220,20110722,SFO03
SFN201107230,20110723,SFO03
SFN201107240,20110724,SFO03
SFN201108010,20110801,SFO03
SFN201108020,20110802,SFO03
SFN201108030,20110803,SFO03
SFN201108040,20110804,SFO03
SFN201108050,20110805,SFO03
SFN201108060,20110806,SFO03
SFN201108070,20110807,SFO03
SFN201108080,20110808,SFO03
SFN201108090,20110809,SFO03
SFN201108100,20110810,SFO03
SFN201108230,20110823,SFO03
SFN201108240,20110824,SFO03
SFN201108250,20110825,SFO03
SFN201108260,20110826,SFO03
SFN201108270,20110827,SFO03
SFN201108280,20110828,SFO03
SFN201108290,20110829,SFO03
SFN201108300,20110830,SFO03
SFN201108310,20110831,SFO03
SFN201109020,20110902,SFO03
SFN201109030,20110903,SFO03
SFN201109040,20110904,SFO03
SFN201109090,20110909,SFO03
SFN201109100,20110910,SFO03
SFN201109110,20110911,SFO03
SFN201109120,20110912,SFO03
SFN201109130,20110913,SFO03
SFN201109140,20110914,SFO03
SFN201109260,20110926,SFO03
SFN201109270,20110927,SFO03
SFN201109280,20110928,SFO03
SFN201204130,120413,SFO03
SFN201204140,120414,SFO03
SFN201204150,120415,SFO03
SFN201204160,120416,SFO03
SFN201204170,120417,SFO03
SFN201204180,120418,SFO03
SFN201204270,120427,SFO03
SFN201204280,120428,SFO03
SFN201204290,120429,SFO03
SFN201205010,120501,SFO03
SFN201205020,120502,SFO03
SFN201205030,120503,SFO03
SFN201205040,120504,SFO03
SFN201205050,120505,SFO03
SFN201205060,120506,SFO03
SFN201205140,120514,SFO03
SFN201205150,120515,SFO03
SFN201205160,120516,SFO03
SFN201205170,120517,SFO03
SFN201205180,120518,SFO03
SFN201205190,120519,SFO03
SFN201205200,120520,SFO03
SFN201205280,120528,SFO03
SFN201205290,120529,SFO03
SFN201205300,120530,SFO03
SFN201206010,120601,SFO03
SFN201206020,120602,SFO03
SFN201206030,120603,SFO03
SFN201206040,120604,SFO03
SFN201206080,120608,SFO03
SFN201206090,120609,SFO03
SFN201206100,120610,SFO03
SFN201206120,120612,SFO03
SFN201206130,120613,SFO03
SFN201206140,120614,SFO03
SFN201206250,120625,SFO03
SFN201206260,120626,SFO03
SFN201206270,120627,SFO03
SFN201206280,120628,SFO03
SFN201206290,120629,SFO03
SFN201206300,120630,SFO03
SFN201207010,120701,SFO03
SFN201207130,120713,SFO03
SFN201207140,120714,SFO03
SFN201207150,120715,SFO03
SFN201207230,120723,SFO03
SFN201207240,120724,SFO03
SFN201207250,120725,SFO03
SFN201207270,120727,SFO03
SFN201207280,120728,SFO03
SFN201207290,120729,SFO03
SFN201207300,120730,SFO03
SFN201207310,120731,SFO03
SFN201208010,120801,SFO03
SFN201208020,120802,SFO03
